ticket_id,date,time,status,address,description,agency,category,ForwardedStatus,ForwardedDate,ForwardedTime,TakeTime
2022-8EB8EM,3-ก.ค.-65,16:58 น.,รอรับเรื่อง 883 วันที่แล้ว,เขตบางรัก,ริมทางเท้าถนนสีลมที่กำลังเอาสายไฟลงดิน มีความเสี่ยงต้นไม้จะล้มเวลาฝนตกหนักเพราะดินรอบต้นถูกขุดถูกทุบจนรากเหลือน้อยแทบยึดไม่ได้ เห็นหลายวันก่อนแถวหน้ารร.นารายณ์ที่มีต้นใหญ่ล้มน่าจะสาเหตุใกล้เคียงกัน ช่วยดูแลให้ดีป้องกันไว้ก่อนด้วยค่ะไม่อยากให้ต้นไม้ใหญ่ล้ม หรือถ้าพนง.ของกทม.ดูแลต้นไม้ไม่เก่งให้รุกขกรเข้ามาดูแลเสริมด้วย,"สำนักสิ่งแวดล้อม กทม., สำนักการโยธา กทม., กรุงเทพมหานคร, เขตบางรัก, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,26-ส.ค.-65,00:21 น.,ใช้เวลา 53 วัน 7 ชม.
2022-H8PR72,3-ก.ค.-65,16:57 น.,รอรับเรื่อง 883 วันที่แล้ว,เขตบางแค,ชิงช้าเสีย ที่สวนบางแคภิรมย์,"สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร, เขตบางแค, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,6-ก.ค.-65,17:52 น.,ใช้เวลา 3 วัน
2022-6LVLER,2-ก.ค.-65,18:58 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตบางนา,ถนนเส้นสุขุมวิทก่อนถึงแยกบางนามมุ่งหน้าไปสมุทรปราการ ถนนไม่สม่ำเสมอกันเวลาน้ำท่วมมองไม่เห็นว่าตรงไหนเป็นหลุมขับมอไซลำบากและตรงแยกบางนาถนนไม่เรียบอยากให้ช่วยไปหน่อย,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2-ก.ค.-65,18:58 น.,รอรับเรื่อง
2022-E7MTTW,2-ก.ค.-65,17:37 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตบางนา,ฟุตบาธต่างระดับ เด็กนักเรียนสะดุดล้มบ่อยครั้ง และทำให้เกิดอันตราย,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2-ก.ค.-65,17:37 น.,รอรับเรื่อง
2022-LL7TBZ,2-ก.ค.-65,14:20 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตบางนา,ฟุตบาทเป็นหลุมเป็นบ่อ น้ำขังครับ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2-ก.ค.-65,14:20 น.,รอรับเรื่อง
2022-7CP43V,2-ก.ค.-65,14:14 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตบางนา,สวัสดีค่ะ ฟุตบาธถนนเทพรัตน์ประมาณ กม.1,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2-ก.ค.-65,14:14 น.,รอรับเรื่อง
2022-7ZNGZU,2-ก.ค.-65,11:36 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตบางรัก,ต้องการให้จัดหาที่จอดรถมอเตอร์ไซค์ให้กับคนที่โดยสาร MRT สีลม โดยจะเป็นการช่วยลดการขับรถเข้าไปในเมือง ลดความหนาแน่นของรถยนต์ และเพื่อเป็นการสนับสนุนให้ประชาชนใช้รถโดยสารสาธารณะ เห็นว่ามีพื้นที่ว่างไม่ได้ใช้ทำประโยชน์อะไรตรงสวนลุมใกล้ทางออกที่1 ตามรูปที่แนบมา มีเจ้าหน้าที่รักษาความปลอดภัยนั่งประจำตรงนั้น สามารถจำกัดพื้นที่จอดให้เป็นระเบียบได้ค่ะ,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตปทุมวัน, เขตบางรัก, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,18-ส.ค.-65,20:20 น.,ใช้เวลา 47 วัน 8 ชม.
2022-L49ARR,2-ก.ค.-65,10:57 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตบางนา,ถนนเป็นหลุมบ่ต่อเนื่อง,"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2-ก.ค.-65,10:57 น.,รอรับเรื่อง
2022-468L6V,2-ก.ค.-65,10:56 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตบางนา,ถนน,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2-ก.ค.-65,10:56 น.,รอรับเรื่อง
2022-FUUYLZ,2-ก.ค.-65,10:55 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตบางนา,ถนนเป็นหลุมบ่อต่อเนื่อง,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2-ก.ค.-65,10:55 น.,รอรับเรื่อง
2022-EDQ469,2-ก.ค.-65,10:43 น.,รอรับเรื่อง 884 วันที่แล้ว,เขตจตุจักร,บขส.999 หมอชิต รถไปตรังไม่แวะพัทลุงรอบ18.05,"บริษัท ขนส่ง จำกัด (บขส.), กรุงเทพมหานคร, เขตจตุจักร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,12-ก.ค.-65,07:05 น.,ใช้เวลา 9 วัน 20 ชม.
2022-KZNQME,1-ก.ค.-65,21:45 น.,รอรับเรื่อง 885 วันที่แล้ว,เขตห้วยขวาง,แจ้งปัญหาน้ำท่วมขัง ไม่ว่าฝนจะตกมาก หรือน้อย ก็จะมีน้ำท่วมเสมอ บริเวณถนนประชาราษฎร์บำเพ็ญ และถนนประชาอุทิศ บริเวณสำนักงานเขตห้วยขวาง,"กลุ่มงานระบายน้ำ ฝ่ายโยธา@ห้วยขวาง, เขตห้วยขวาง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2-ก.ค.-65,09:29 น.,ใช้เวลา 11 ชม. 45 นาที
2022-32FQUC,1-ก.ค.-65,19:23 น.,รอรับเรื่อง 885 วันที่แล้ว,เขตบางนา,ป้ายรถเมลล์ ตรงข้ามตึกเเนชั่น สกปรก มากค่ะ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,1-ก.ค.-65,19:23 น.,รอรับเรื่อง
2022-PBM3A8,1-ก.ค.-65,13:43 น.,รอรับเรื่อง 885 วันที่แล้ว,เขตดินแดง,ร้านขายอาหารตั้งของขายบนฟุตบาท ตรงนั้นเป็นโค้งถนนแคบมาก ประชาชนต้องลงไปเดินบนถนน เสี่ยงที่จะโดนรถยนต์ และรถเมล์เฉี่ยว,"ฝ่ายเทศกิจ เขตดินแดง, เขตดินแดง, กรุงเทพมหานคร, เพื่อนชัชชาติ,",ทางเท้า,เปิดเรื่องใหม่,6-ก.ค.-65,10:30 น.,ใช้เวลา 4 วัน 20 ชม.
2022-KDB6PE,1-ก.ค.-65,06:22 น.,รอรับเรื่อง 886 วันที่แล้ว,,แจ้งสายห้อยค่ะ,"สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, การไฟฟ้านครหลวง เขตลาดกระบัง, ฝ่ายโยธา เขตมีนบุรี, เขตมีนบุรี, เพื่อนชัชชาติ, ยังไม่มีหน่วยงานรับผิดชอบ, กรุงเทพมหานคร",อื่นๆ,ส่งต่อ,2-ก.ค.-65,22:53 น.,ใช้เวลา 1 วัน 16 ชม.
2022-L2DX32,30-มิ.ย.-65,16:29 น.,รอรับเรื่อง 886 วันที่แล้ว,เขตราษฎร์บูรณะ,ไม่แน่ใจ,"เพื่อนชัชชาติ, เขตราษฎร์บูรณะ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,30-มิ.ย.-65,16:29 น.,รอรับเรื่อง
2022-3Q789C,30-มิ.ย.-65,16:25 น.,รอรับเรื่อง 886 วันที่แล้ว,เขตราษฎร์บูรณะ,ตามเรื่องหน่อยค่ะ,"เพื่อนชัชชาติ, เขตราษฎร์บูรณะ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,30-มิ.ย.-65,16:25 น.,รอรับเรื่อง
2022-9FEAZU,30-มิ.ย.-65,16:13 น.,รอรับเรื่อง 886 วันที่แล้ว,เขตพระโขนง,สายสื่อสารชอบหล่นร่วงลงมาเป็นบ่อยครั้ง และมาผูกติดกับเสาข้างถังขยะ เดินผ่านไปมาค่อนข้างอันตราย รถบรรทุกสิบล้อขับในซอยเกี่ยวบ่อยมาก แจ้งไปก็หล่นลงมาอีก อยากให้จัดการให้เรียบร้อย อันตรายไม่รู้สายอะไรบ้าง บริเวณ สุขุมวิท 93 เกริกวิชสัตวแพทย์ หน้า โรงงานผ้าไหมจิมทอมสัน,"การไฟฟ้านครหลวง เขตบางกะปิ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, เขตพระโขนง, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,9-ก.ย.-65,14:51 น.,ใช้เวลา 70 วัน 22 ชม.
2022-ENEF28,30-มิ.ย.-65,15:58 น.,รอรับเรื่อง 886 วันที่แล้ว,เขตพระโขนง,สายสื่อสาย สายไฟระโยงระยางมาก ติดกับทางขึ้นรถไฟบีทีเอส และสะพานลอย อันตรายมากเวลาเดินทางเข้าใกล้ ตั้งแต่ซอยสุขุมวิท 93-99 อยากให้แก้ไข เคยมีเคสไฟไหม้เกิดขึ้น,"การไฟฟ้านครหลวง เขตบางกะปิ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, เขตพระโขนง, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,9-ก.ย.-65,14:50 น.,ใช้เวลา 70 วัน 22 ชม.
2022-HFQHZP,30-มิ.ย.-65,15:56 น.,รอรับเรื่อง 886 วันที่แล้ว,เขตพระโขนง แขวงบางจาก,สายสื่อสารห้อยระโยงระยางหน้าปากซอยสุขุมวิท 93 ตรงบริเวณ 7-11 ถึงในซอย ห้อยยาว รถบรรทุกชอบขับเกี่ยวสายหล่นลงมา,"การไฟฟ้านครหลวง เขตบางกะปิ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, เขตพระโขนง, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,9-ก.ย.-65,14:50 น.,ใช้เวลา 70 วัน 22 ชม.
2022-AGRALY,29-มิ.ย.-65,18:28 น.,รอรับเรื่อง 887 วันที่แล้ว,เขตราษฎร์บูรณะ,เลยสามแยกกิโล 9 50 เมตรอยู่ซ้ายมือตรงข้ามด่านเก็บเงินทางด่วน รบกวนมาดูให้หน่อยนะครับ,"เพื่อนชัชชาติ, เขตราษฎร์บูรณะ, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,29-มิ.ย.-65,18:28 น.,รอรับเรื่อง
2022-69WA28,29-มิ.ย.-65,17:54 น.,รอรับเรื่อง 887 วันที่แล้ว,,ถนนเป็นหลุม เป็นรู ไม่เรียบ,"เพื่อนชัชชาติ, เขตลาดกระบัง, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,29-มิ.ย.-65,17:54 น.,รอรับเรื่อง
2022-FQUF9D,29-มิ.ย.-65,13:47 น.,รอรับเรื่อง 887 วันที่แล้ว,เขตพระโขนง,เคยแจ้งไปแล้วค่ะดูภาพด้านบนด้วยค่ะ,"กองแผนงานและประสานสาธารณูปโภค สำนักการโยธา (กผภ.สนย.) กทม., สำนักการโยธา กทม., สำนักงานวิศวกรรมทาง สำนักการโยธา (สวก.สนย.) กทม., เขตพระโขนง, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,กำลังดำเนินการ,4-พ.ค.-66,20:59 น.,ใช้เวลา 309 วัน 7 ชม.
2022-4EPXN3,29-มิ.ย.-65,08:12 น.,รอรับเรื่อง 888 วันที่แล้ว,เขตพญาไท,มีน้ำรั่วลงมาจากท่อบริเวณสะพานข้ามแยกสามเหลี่ยมดินแดง ทำให้น้ำนองบนถนนจำนวนมาก และเป็นอันตรายต่อผู้ขับขี่จักรยานยนต์ รบกวนผู้เกี่ยวข้องมาตรวจสอบท่อระบายน้ำของสะพานข้ามแยกนี้ด้วยครับ,"สำนักการโยธา กทม., สำนักงานวิศวกรรมทาง สำนักการโยธา (สวก.สนย.) กทม., เขตราชเทวี, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,กำลังดำเนินการ,11-ก.พ.-66,21:38 น.,ใช้เวลา 227 วัน 13 ชม.
2022-H6ZT4V,28-มิ.ย.-65,19:45 น.,รอรับเรื่อง 888 วันที่แล้ว,,ไฟส่องสว่างทางดับ,"เขตหนองจอก, การไฟฟ้านครหลวง เขตมีนบุรี, การไฟฟ้านครหลวง MEA, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,17-ก.ค.-65,11:40 น.,ใช้เวลา 18 วัน 15 ชม.
2022-49F37Y,28-มิ.ย.-65,17:16 น.,รอรับเรื่อง 888 วันที่แล้ว,เขตคลองเตย,ผมมีข้อข้องใจเกี่ยวกับสวนสาธารณะใกล้บ้านครับ คือสวนเบญจกิติซึ่งมีสวนป่าใหม่เพิ่งเปิดใช้นั้น มีข้อบังคับว่าไม่ให้ขี่จักรยานหลังเวลา17.30น.ทั้งๆที่ปกติทุกคนจะต้องขี่อยู่ในทางเฉพาะจักรยาน (bike lane)อยู่แล้ว และเวลา17.30ก็ยังไม่มืดด้วย อันนี้ไม่เข้าใจเหตุผลครับ. คนที่ทำงานเลิกเย็นๆและต้องการจะไปออกกำลังกายด้วยการขี่จักรยานในbike lane ดังกล่าวนี้ จะไม่มีสิทธิ์อย่างนั้นหรือครับ?,"สำนักสิ่งแวดล้อม กทม., เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,19-ก.ค.-65,16:54 น.,ใช้เวลา 20 วัน 23 ชม.
2022-HTTBNN,28-มิ.ย.-65,10:44 น.,รอรับเรื่อง 888 วันที่แล้ว,เขตคลองสาน,อยากให้รถสาธารณะทุกสาย 6 และ สาย 89 มี gps ค่ะ,"กรมการขนส่งทางบก, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองสาน, กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,29-มิ.ย.-65,00:39 น.,ใช้เวลา 13 ชม. 55 นาที
2022-K3R4QC,28-มิ.ย.-65,09:21 น.,รอรับเรื่อง 888 วันที่แล้ว,เขตราษฎร์บูรณะ,สายอะไรก็ไม่รู้หย่อนลงมาจนเวลาเดินจะเกี่ยวคอแล้วค่ะ ยิ่งตอนกลางคืนมืดมาก,"การไฟฟ้านครหลวง เขตราษฎร์บูรณะ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เขตราษฎร์บูรณะ, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,18-ก.ค.-65,13:44 น.,ใช้เวลา 20 วัน 4 ชม.
2022-HA749Y,28-มิ.ย.-65,08:49 น.,รอรับเรื่อง 889 วันที่แล้ว,เขตบางกอกใหญ่,แจ้งเรื่องป้ายรถเมล์ค่ะตรงบริเวร จรัญสนิทวงศ์ 1 จะมีป้ายรถเมล์ที่ไม่มีใครยืนรอได้เลยค่ะ เพราะเป็นจุดที่แดดส่องแรงมากๆ บริเวรนี้ไม่มีต้นไม้ ไม่มีอาคารที่สร้างกันสาดยืนออกมา เลยไม่มีที่หลบแดดตรงบริเวรป้ายเลยค่ะ ต้องมากระจุกยืนหลบแดดกันอยู่ตรงเสาของรถไฟฟ้า mrt แทน พอจะแก้ไขอะไรได้บ้างไหมคะ,"ขนส่งมวลชน, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางกอกใหญ่, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,29-มิ.ย.-65,19:52 น.,ใช้เวลา 1 วัน 11 ชม.
2022-E2AUKB,28-มิ.ย.-65,08:33 น.,รอรับเรื่อง 889 วันที่แล้ว,เขตบางบอน,แถวบ้านมีคนดมกาวค่ะ และมีโรงเรียนประถมสังกัดกรุงเทพฯ อยู่ด้วย เกรงว่าจะเป็นอันตรายต่อเด็ก ตำรวจมาจับไปแต่ไม่กี่วันก็ปล่อยออกมา พิกัด ถนนเอกชัย 131 โรงเรียนสถานีพรมแดน เขตบางบอนค่ะ,"สน.แสมดำ, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 9 (บก.น.9), กองบัญชาการตำรวจนครบาล (บช.น.), เขตบางบอน, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,26-ก.ค.-65,11:46 น.,ใช้เวลา 28 วัน 3 ชม.
2022-KMHXQ9,27-มิ.ย.-65,19:16 น.,รอรับเรื่อง 889 วันที่แล้ว,เขตจตุจักร,ท่ารถเมล์สาย 114 อู่บางเขนไม่ปล่อยรถตามเวลาที่กำหนด ล่าช้า และวิ่งไม่ครบตามรอบกลายเป็นรถเสริมสิ้นสิุดแค่อู่บางเขน ไม่ยอมวิ่งมาทางฝั่งไปนนทบุรีเลย ป้ายเวลาไม่ตรงหลอกลวงผู้โดยสาร และหน่วยงานรับเรื่องไม่ดำเนินการอย่างที่สุด ผลักภาระให้ผู้โดยสาร,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรมการขนส่งทางบก, เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,9-ส.ค.-65,18:42 น.,ใช้เวลา 42 วัน 23 ชม.
2022-79CTV3,27-มิ.ย.-65,18:52 น.,รอรับเรื่อง 889 วันที่แล้ว,เขตราษฎร์บูรณะ,สวัสดีค่ะ ดิฉันใช้เส้นทางกลับบ้าน บนถนน สุขสวัสดิ์ แล้วต้องกลับรถ ตรงช่วงซอยสุขวัสดิ์ 25 แต่เส้นนี้เป็นถนน 4เลน เวลากลับรถน่ากลัวมาก ถ้าเป็นไปได้ อยากให้มีไฟจราจร เพื่อป้องกันอุบัติเหตุ,"กรุงเทพมหานคร, เขตราษฎร์บูรณะ, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,27-มิ.ย.-65,18:52 น.,รอรับเรื่อง
2022-6VEV6W,27-มิ.ย.-65,13:21 น.,รอรับเรื่อง 889 วันที่แล้ว,เขตราษฎร์บูรณะ,จะตามเรื่อง,"เพื่อนชัชชาติ, เขตราษฎร์บูรณะ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,27-มิ.ย.-65,13:21 น.,รอรับเรื่อง
2022-3NNQEW,27-มิ.ย.-65,09:38 น.,รอรับเรื่อง 889 วันที่แล้ว,เขตราษฎร์บูรณะ,แก้พื้นป้ายรถเมล์ ใต้ทางด่วน กิโล 9 เขตราษฎบูรณะ ให้หน่อยค่ะ กลัวคนจะเดินเเล้วเกิดอุบัติเหตุ เพราะคนใช้ป้ายรอรถเมล์เยอะทุกวัน,"กรุงเทพมหานคร, เขตราษฎร์บูรณะ, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,27-มิ.ย.-65,09:38 น.,รอรับเรื่อง
2022-82UKDR,26-มิ.ย.-65,20:56 น.,รอรับเรื่อง 890 วันที่แล้ว,เขตราษฎร์บูรณะ,"อยากให้ปรับปรุงเส้นจราจร ให้ 2 เลนซ้ายมีขนาดลดลง, และปรับให้ 2 เลนขวากลายเป็น 3 เลน, เพื่อให้การจราจรไหลลื่น และไม่จูงใจให้คนมาแทรกเลน","กรมทางหลวง, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), กรุงเทพมหานคร, เขตราษฎร์บูรณะ, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,28-ก.ค.-65,22:54 น.,ใช้เวลา 32 วัน 1 ชม.
2022-DHWDVU,26-มิ.ย.-65,19:25 น.,รอรับเรื่อง 890 วันที่แล้ว,เขตจตุจักร,ตลาดนัดจตุจักร ช่วง6โมงเย็นเจ้าหน้าที่อนุญาติให้รถเข้าด้านในตลาด เป็นช่วงที่ลูกค้ากำลังเดินจับจ่ายเป็นจำนวนมาก เป็นการบริหารจัดการที่วุ่นวายมาก ตกลงตลาดนัดจตุจักรจะส่งเสริมการท่องเที่ยวจับจ่าย หรือจะเพิ่มการจราจรที่แออัดในตลาด พื้นที่ว่างตรงโดมขาวและหน้าตึกอำนวยการทำไมไม่ให้รถเข้าไปจอด จะเว้นให้เฉพาะเจ้าหน้าที่ทำไม ฝากทีมผู้ว่าด้วยครับ,"สำนักงานตลาดกรุงเทพมหานคร, เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,16-ก.ค.-65,15:37 น.,ใช้เวลา 19 วัน 20 ชม.
2022-GNEHAD,26-มิ.ย.-65,13:24 น.,รอรับเรื่อง 890 วันที่แล้ว,เขตปทุมวัน,แจ้งปัญหาที่จอดรถในสวนลุมประตู 7 ค่ะ เจ้าหน้าที่กั้นไว้ทำไมไม่ทราบค่ะ สามารถช่วยเพิ่มปริมาณรถได้อย่างน้อย 30 คัน เลย แต่กั้นไว้ให้รถเดินทางเดียว เจ้าหน้าที่นั่งสบายไม่ต้องโบก อยากให้เอาที่กั้นออกค่ะ,"สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร, เขตปทุมวัน, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,30-มิ.ย.-65,10:01 น.,ใช้เวลา 3 วัน 20 ชม.
2022-B8MZ7G,26-มิ.ย.-65,11:37 น.,รอรับเรื่อง 890 วันที่แล้ว,เขตราษฎร์บูรณะ,แยกบางปะกอก สัญญาณไฟจราจรเสีย,"เพื่อนชัชชาติ, เขตราษฎร์บูรณะ, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,26-มิ.ย.-65,11:37 น.,รอรับเรื่อง
2022-NCPAYM,25-มิ.ย.-65,21:52 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตจอมทอง,"1. ปัญหาน้ำประปามีสีขุ่น กลิ่นเหม็น มีปัญหาท่อแตก ,การปิดน้ำบ่อยครั้ง ,น้ำไม่ไหล โดยไม่แจ้งให้ทราบล่วงหน้า และหลังจากน้ำกลับมาใ้ช้ได้ปกติ น้ำมีสีขุ่นเหลืองและน้ำตาล มีกลิ้นเหม็น คาดเดาไม่ได้ว่าจะเป็นในช่วงใดบ้าง **ปัญหานี้เกิดขึ้นบ่อยมาก มากกว่า1-2 ครั้งต่อหนึ่งสัปดาห์**รบกวนหน่วยงานที่เกี่ยวข้อง ช่วยแก้ปัญหาอย่างเร่งด่วนหน่อยค่ะ คนในซอยลำบากมากเลยค่ะ(ซอยพระรามที่ 2 38 หมู่บ้านวรกาลวิลเลจ)","สำนักการประปา, เพื่อนชัชชาติ, เขตจอมทอง, กรุงเทพมหานคร",ประปา,เปิดเรื่องใหม่,26-มิ.ย.-65,08:27 น.,ใช้เวลา 10 ชม. 36 นาที
2022-8PEBR4,25-มิ.ย.-65,20:53 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตลาดกระบัง,พื้นที่ ข้างหน้าซอยร่มเกล้า 52/1 หนูอยากให้มีสัณญาณข้ามถนน ทางเท้าม้าลาย ทุกวันข้ามแล้วอันตรายมากก อาศัยความมีน้ำใจของรถที่หยุดให้ แต่น้อยครั้งจะหยุด รถวิ่งเร็วมากก เกิดอุบัติเหตุบ่อย มีข้ามสะพานลอยก็จริงแต่ก็เดินไกลมากไม่รู้จะแจ้งใคร อยากเดินทางไปสอนหนังสือแบบปลอดภัย,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), สำนักงานวิศวกรรมจราจร สวจ. สจส., กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), กรมทางหลวง, ส่วนออกแบบระบบการจราจร, เพื่อนชัชชาติ, เขตลาดกระบัง, กรุงเทพมหานคร",ทางเท้า,เปิดเรื่องใหม่,31-มี.ค.-66,09:27 น.,ใช้เวลา 278 วัน 12 ชม.
2022-779XNH,25-มิ.ย.-65,18:42 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตจอมทอง,ตั้งแต่มีช่างมาซ่อมท่อหน้าบ้านน้ำไหลช้ากว่าเดิมบางวันไม่ไหลเลย,"สำนักการประปา, เพื่อนชัชชาติ, เขตจอมทอง, กรุงเทพมหานคร",ประปา,เปิดเรื่องใหม่,26-มิ.ย.-65,07:49 น.,ใช้เวลา 13 ชม. 7 นาที
2022-4MRKWD,25-มิ.ย.-65,18:22 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตจตุจักร,ตลาดนัดจตุจักร ไม่ควรให้รถเข้ามาวัน เสาร์ อาทิตย์ ช่วง 6 โมงเย็น เพราะคนจะเดินตามถนนคนเดินเยอะมากๆค่ะ,"สำนักงานตลาดกรุงเทพมหานคร, เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,14-ก.ค.-65,01:54 น.,ใช้เวลา 18 วัน 7 ชม.
2022-K9YHUA,25-มิ.ย.-65,16:37 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตจตุจักร,สี่แยกรัชดาลาดพร้าวมุ่งหน้าบางกะปิรถเมล์สาย 8 บ่อยครั้งอยู่เลนส์เลี้ยวขวา แล้วชอบตัดเข้ามาเพื่อแซงรถคันอื่นที่จะตรงไปข้างหน้า,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,1-ก.ค.-65,18:50 น.,ใช้เวลา 6 วัน 2 ชม.
2022-NNKNME,25-มิ.ย.-65,07:50 น.,รอรับเรื่อง 892 วันที่แล้ว,,รั้วสวนเกือบชำรุด,"สำนักสิ่งแวดล้อม กทม., เขตมีนบุรี, เพื่อนชัชชาติ, ยังไม่มีหน่วยงานรับผิดชอบ, กรุงเทพมหานคร",ขยะ,เปิดเรื่องใหม่,2-ก.ค.-65,06:57 น.,ใช้เวลา 6 วัน 23 ชม.
